filename,line_number,run_id,job_name,job_namespace,event_type,error_type,inputs_count,outputs_count,has_job,has_schema,has_column_lineage,reason_description
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,6,019dd535-a2d0-74ab-825d-f8efc7e51050,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,7,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,7,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,7,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,7,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,8,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,8,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,8,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,8,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,9,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,9,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,9,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,9,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,10,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,10,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,10,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,10,019dd535-aa6c-7e48-9d64-3f9992e0339d,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,11,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,11,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,11,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,11,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,12,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,12,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,12,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,12,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,13,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,13,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,13,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,13,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,14,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,14,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,14,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,14,019dd535-ae4f-752d-8fcd-66682416f701,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,15,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,15,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,15,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,15,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,16,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,16,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,16,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,16,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,17,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,17,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,17,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,17,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,18,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,18,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,18,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,18,019dd535-b604-7d90-a3c3-7feff64175f5,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,19,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,19,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,19,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,19,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,20,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,20,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,20,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,20,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,21,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,21,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,21,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,21,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,22,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,22,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,22,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,22,019dd535-b985-7b3d-8ec9-301a18fd6dcf,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,23,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,23,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,23,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,23,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,24,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,24,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,24,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,24,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,25,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,25,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,25,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,25,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,26,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,26,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,26,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,26,019dd535-bd34-7a7a-b68e-cb8108371467,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,27,019dd535-c114-75c8-9aa4-9d2f3d0b7cde,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,27,019dd535-c114-75c8-9aa4-9d2f3d0b7cde,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,27,019dd535-c114-75c8-9aa4-9d2f3d0b7cde,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,27,019dd535-c114-75c8-9aa4-9d2f3d0b7cde,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,28,019dd535-c114-75c8-9aa4-9d2f3d0b7cde,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,28,019dd535-c114-75c8-9aa4-9d2f3d0b7cde,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset output is missing. Lineage flow cannot be established.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,28,019dd535-c114-75c8-9aa4-9d2f3d0b7cde,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No schema facet - Cannot generate column-level DataElement,0,0,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,28,019dd535-c114-75c8-9aa4-9d2f3d0b7cde,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,0,0,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
0a0c5da3-644a-4d82-9a91-a054eaf25e5b.ndjson,29,019dd535-c114-75c8-9aa4-9d2f3d0b7cde,mqtt_spark_streaming.scan_existing_rdd,socar_lakehouse,RUNNING,No inputs - Cannot generate DataSetDataFlow,0,0,True,False,False,Dataset input is missing. Lineage flow cannot be established.
