core.externalId,core.name,core.description,core.businessDescription,core.businessName,core.reference,custom.PowerBI.v3.VisualQuery,custom.PowerBI.v3.VisualType
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,Visual6_tableEx,Visual6_tableEx,Visual6_tableEx,Visual6_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_challenges_vw.segment_name', 'NativeReferenceName': 'Segment'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challenge title (area of concern)'}, 'Name': 'simpfy_challenges_vw.title', 'NativeReferenceName': 'Challenges'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'description'}, 'Name': 'simpfy_challenges_vw.description', 'NativeReferenceName': 'Description'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'potential_impact'}, 'Name': 'simpfy_challenges_vw.potential_impact', 'NativeReferenceName': 'Potential lmpact'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'planned_actions(resolution actions)'}, 'Name': 'simpfy_challenges_vw.planned_actions', 'NativeReferenceName': 'Resolution Actions'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'risk_level'}, 'Name': 'simpfy_challenges_vw.risk_level', 'NativeReferenceName': 'Risk Level'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challenge_type'}, 'Name': 'simpfy_challenges_vw.challenge_type', 'NativeReferenceName': 'Challenge Type'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'CombinedResolutionPartners2'}, 'Name': 'simpfy_challenges_vw.CombinedResolutionPartners2', 'NativeReferenceName': 'Resolution Partner'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': '""""ProjectName_Combined'}, 'Name': 'simpfy_challenges_vw.""""ProjectName_Combined', 'NativeReferenceName': 'Project Names '}]}",tableEx
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual7_card,Visual7_card,Visual7_card,Visual7_card,Visual7_card,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challange_id'}}, 'Function': 2}, 'Name': 'CountNonNull(simpfy_challenges_vw.challange_id)', 'NativeReferenceName': 'Count of challange_id1'}], 'OrderBy': [{'Direction': 2, 'Expression': {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challenge title (area of concern)'}}, 'Function': 2}}}]}",card
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual8_slicer,Visual8_slicer,Visual8_slicer,Visual8_slicer,Visual8_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Pillars'}, 'Name': 'simpfy_projects_vw.Pillars', 'NativeReferenceName': 'Pillars'}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual9_slicer,Visual9_slicer,Visual9_slicer,Visual9_slicer,Visual9_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Enablers'}, 'Name': 'simpfy_projects_vw.Enablers', 'NativeReferenceName': 'Enablers'}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual10_slicer,Visual10_slicer,Visual10_slicer,Visual10_slicer,Visual10_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'Corporate Initiatives'}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual11_slicer,Visual11_slicer,Visual11_slicer,Visual11_slicer,Visual11_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}, 'Name': 'simpfy_projects_vw.start_year', 'NativeReferenceName': 'start_year'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}}}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual12_slicer,Visual12_slicer,Visual12_slicer,Visual12_slicer,Visual12_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'segment_name'}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual13_slicer,Visual13_slicer,Visual13_slicer,Visual13_slicer,Visual13_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_country'}, 'Name': 'simpfy_projects_vw.project_country', 'NativeReferenceName': 'Country'}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual14_slicer,Visual14_slicer,Visual14_slicer,Visual14_slicer,Visual14_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'risk_level'}, 'Name': 'simpfy_challenges_vw.risk_level', 'NativeReferenceName': 'Risk level'}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual15_slicer,Visual15_slicer,Visual15_slicer,Visual15_slicer,Visual15_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challange_partner'}, 'Name': 'simpfy_challenges_vw.challange_partner', 'NativeReferenceName': 'Resolution partner'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challange_partner'}}}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual16_slicer,Visual16_slicer,Visual16_slicer,Visual16_slicer,Visual16_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_challenges_vw.segment_name', 'NativeReferenceName': 'Segment'}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual17_slicer,Visual17_slicer,Visual17_slicer,Visual17_slicer,Visual17_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Status'}, 'Name': 'simpfy_challenges_vw.Status', 'NativeReferenceName': 'Status'}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual18_slicer,Visual18_slicer,Visual18_slicer,Visual18_slicer,Visual18_slicer,,"{'Version': 2, 'From': [{'Name': 'u', 'Entity': 'Unique_Projects', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 'u'}}, 'Property': 'project_name'}, 'Name': 'Unique_Projects.project_name', 'NativeReferenceName': 'Project Name'}]}",slicer
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual19_slicer,Visual19_slicer,Visual19_slicer,Visual19_slicer,Visual19_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Challenge status'}, 'Name': 'simpfy_challenges_vw.Challenge status', 'NativeReferenceName': 'Challenge Status'}]}",slicer
Simpfy_project_96010eb4/26e9916ec1b8d2294cee/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'Segment'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_initiative_name'}, 'Name': 'simpfy_projects_vw.segment_initiative_name', 'NativeReferenceName': 'Segment Initiative'}]}",tableEx
Simpfy_project_96010eb4/26e9916ec1b8d2294cee/Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_country'}, 'Name': 'simpfy_projects_vw.project_country', 'NativeReferenceName': 'project_country'}]}",slicer
Simpfy_project_96010eb4/26e9916ec1b8d2294cee/Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'segment_name'}]}",slicer
Simpfy_project_96010eb4/26e9916ec1b8d2294cee/Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}, 'Name': 'simpfy_projects_vw.start_year', 'NativeReferenceName': 'start_year'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}}}]}",slicer
Simpfy_project_96010eb4/26e9916ec1b8d2294cee/Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'corp_initiative_name'}]}",slicer
Simpfy_project_96010eb4/26e9916ec1b8d2294cee/Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Enablers'}, 'Name': 'simpfy_projects_vw.Enablers', 'NativeReferenceName': 'Enablers'}]}",slicer
Simpfy_project_96010eb4/26e9916ec1b8d2294cee/Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Pillars'}, 'Name': 'simpfy_projects_vw.Pillars', 'NativeReferenceName': 'Pillars'}]}",slicer
Simpfy_project_96010eb4/559834161b2ed9207434/Visual1_slicer,Visual1_slicer,Visual1_slicer,Visual1_slicer,Visual1_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'corp_initiative_name'}]}",slicer
Simpfy_project_96010eb4/559834161b2ed9207434/Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_country'}, 'Name': 'simpfy_projects_vw.project_country', 'NativeReferenceName': 'project_country'}]}",slicer
Simpfy_project_96010eb4/559834161b2ed9207434/Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'Segment'}]}",slicer
Simpfy_project_96010eb4/559834161b2ed9207434/Visual4_tableEx,Visual4_tableEx,Visual4_tableEx,Visual4_tableEx,Visual4_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}, {'Name': 'l', 'Entity': 'LastMilestonesTable', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_name'}, 'Name': 'simpfy_projects_vw.milestone_name', 'NativeReferenceName': 'Milestone'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_description'}, 'Name': 'simpfy_projects_vw.milestone_description', 'NativeReferenceName': 'Milestone Description'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'Segment'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'Project'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_target_date'}, 'Name': 'simpfy_projects_vw.milestone_target_date', 'NativeReferenceName': 'Target Date'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}, 'Name': 'simpfy_projects_vw.start_year', 'NativeReferenceName': 'Project Start Year'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'end_year'}, 'Name': 'simpfy_projects_vw.end_year', 'NativeReferenceName': 'Project End Year'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'general_impact_summary'}, 'Name': 'simpfy_projects_vw.general_impact_summary', 'NativeReferenceName': 'Project Impact Description'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_completion_date'}, 'Name': 'simpfy_projects_vw.milestone_completion_date', 'NativeReferenceName': 'Completion Date'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_status'}, 'Name': 'simpfy_projects_vw.milestone_status', 'NativeReferenceName': 'Milestone Status'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_reason_for_delay'}, 'Name': 'simpfy_projects_vw.milestone_reason_for_delay', 'NativeReferenceName': 'Reason for Delay'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'End date'}, 'Name': 'simpfy_projects_vw.End date', 'NativeReferenceName': 'Project End Date'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Start date'}, 'Name': 'simpfy_projects_vw.Start date', 'NativeReferenceName': 'Project Start Date'}, {'Column': {'Expression': {'SourceRef': {'Source': 'l'}}, 'Property': 'LastMilestoneStatus'}, 'Name': 'LastMilestonesTable.LastMilestoneStatus', 'NativeReferenceName': 'Project Status'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_initiative_name'}, 'Name': 'simpfy_projects_vw.segment_initiative_name', 'NativeReferenceName': 'Segment Initiative Name'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'business_unit_name'}, 'Name': 'simpfy_projects_vw.business_unit_name', 'NativeReferenceName': 'Business Unit Name'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'Corporate Initiative Name'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_impact'}, 'Name': 'simpfy_projects_vw.milestone_impact', 'NativeReferenceName': 'Milestone Impact Description'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}}}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'Project'}]}",slicer
Simpfy_project_96010eb4/559834161b2ed9207434/Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}, 'Name': 'simpfy_projects_vw.start_year', 'NativeReferenceName': 'Project Start Year '}]}",slicer
Simpfy_project_96010eb4/559834161b2ed9207434/Visual7_tableEx,Visual7_tableEx,Visual7_tableEx,Visual7_tableEx,Visual7_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count on track'}, 'Name': 'simpfy_projects_vw.Milestone_count on track', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual8_slicer,Visual8_slicer,Visual8_slicer,Visual8_slicer,Visual8_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_initiative_name'}, 'Name': 'simpfy_projects_vw.segment_initiative_name', 'NativeReferenceName': 'Segment initiative'}]}",slicer
Simpfy_project_96010eb4/559834161b2ed9207434/Visual9_card,Visual9_card,Visual9_card,Visual9_card,Visual9_card,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}}, 'Function': 2}, 'Name': 'Min(simpfy_projects_vw.project_name)', 'NativeReferenceName': 'Total Projects'}], 'OrderBy': [{'Direction': 2, 'Expression': {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}}, 'Function': 2}}}]}",card
Simpfy_project_96010eb4/559834161b2ed9207434/Visual10_card,Visual10_card,Visual10_card,Visual10_card,Visual10_card,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_id'}}, 'Function': 2}, 'Name': 'CountNonNull(simpfy_projects_vw.milestone_id)', 'NativeReferenceName': 'Total milestones'}], 'OrderBy': [{'Direction': 2, 'Expression': {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_id'}}, 'Function': 2}}}]}",card
Simpfy_project_96010eb4/559834161b2ed9207434/Visual11_slicer,Visual11_slicer,Visual11_slicer,Visual11_slicer,Visual11_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone target date'}, 'Name': 'simpfy_projects_vw.Milestone target date', 'NativeReferenceName': 'Milestone target date'}]}",slicer
Simpfy_project_96010eb4/559834161b2ed9207434/Visual12_slicer,Visual12_slicer,Visual12_slicer,Visual12_slicer,Visual12_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'project_name'}]}",slicer
Simpfy_project_96010eb4/559834161b2ed9207434/Visual13_tableEx,Visual13_tableEx,Visual13_tableEx,Visual13_tableEx,Visual13_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count delayed'}, 'Name': 'simpfy_projects_vw.Milestone_count delayed', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual14_tableEx,Visual14_tableEx,Visual14_tableEx,Visual14_tableEx,Visual14_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count on track'}, 'Name': 'simpfy_projects_vw.Milestone_count on track', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual15_tableEx,Visual15_tableEx,Visual15_tableEx,Visual15_tableEx,Visual15_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count delayed'}, 'Name': 'simpfy_projects_vw.Milestone_count delayed', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual16_tableEx,Visual16_tableEx,Visual16_tableEx,Visual16_tableEx,Visual16_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count on track'}, 'Name': 'simpfy_projects_vw.Milestone_count on track', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual17_tableEx,Visual17_tableEx,Visual17_tableEx,Visual17_tableEx,Visual17_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count delayed'}, 'Name': 'simpfy_projects_vw.Milestone_count delayed', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual18_tableEx,Visual18_tableEx,Visual18_tableEx,Visual18_tableEx,Visual18_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count finished on time'}, 'Name': 'simpfy_projects_vw.Milestone_count finished on time', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual19_tableEx,Visual19_tableEx,Visual19_tableEx,Visual19_tableEx,Visual19_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count finished on time'}, 'Name': 'simpfy_projects_vw.Milestone_count finished on time', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual20_tableEx,Visual20_tableEx,Visual20_tableEx,Visual20_tableEx,Visual20_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count on track'}, 'Name': 'simpfy_projects_vw.Milestone_count on track', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual21_tableEx,Visual21_tableEx,Visual21_tableEx,Visual21_tableEx,Visual21_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count delayed'}, 'Name': 'simpfy_projects_vw.Milestone_count delayed', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual22_tableEx,Visual22_tableEx,Visual22_tableEx,Visual22_tableEx,Visual22_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count finished on time'}, 'Name': 'simpfy_projects_vw.Milestone_count finished on time', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual23_tableEx,Visual23_tableEx,Visual23_tableEx,Visual23_tableEx,Visual23_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count finished with delay'}, 'Name': 'simpfy_projects_vw.Milestone_count finished with delay', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual24_tableEx,Visual24_tableEx,Visual24_tableEx,Visual24_tableEx,Visual24_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count finished with delay'}, 'Name': 'simpfy_projects_vw.Milestone_count finished with delay', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual25_tableEx,Visual25_tableEx,Visual25_tableEx,Visual25_tableEx,Visual25_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count finished with delay'}, 'Name': 'simpfy_projects_vw.Milestone_count finished with delay', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual26_tableEx,Visual26_tableEx,Visual26_tableEx,Visual26_tableEx,Visual26_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count finished with delay'}, 'Name': 'simpfy_projects_vw.Milestone_count finished with delay', 'NativeReferenceName': ' '}]}",tableEx
